"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi18g00129","Vitvi18g00129","20 x 1","Sangio_freeze_r1","Vitvi18g00129","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi18g00228","Vitvi18g00228","1 x 34","Tocai_accfreeze_r2","Vitvi18g00228","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00237","Vitvi18g00237","2 x 1","Sangio_freeze_r2","Vitvi18g00237","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00310","Vitvi18g00310","31 x 40","Riesl_acclim_r3","Vitvi18g00310","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00402","Vitvi18g00402","19 x 27","Chard_warm_r3","Vitvi18g00402","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00508","Vitvi18g00508","1 x 1","Chard_freeze_r2","Vitvi18g00508","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00593","Vitvi18g00593","3 x 21","Sangio_freeze_r3","Vitvi18g00593","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00615","Vitvi18g00615","23 x 9","Sangio_freeze_r1","Vitvi18g00615","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00857","Vitvi18g00857","37 x 40","Riesl_accfreeze_r1","Vitvi18g00857","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g01268","Vitvi18g01268","35 x 17","CabFra_warm_r3","Vitvi18g01268","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g01571","Vitvi18g01571","27 x 37","Riesl_acclim_r1","Vitvi18g01571","The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."
"Vitvi18g02072","Vitvi18g02072","40 x 33","Tocai_acclim_r3","Vitvi18g02072","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi18g03157","Vitvi18g03157","1 x 22","Tocai_accfreeze_r2","Vitvi18g03157","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi19g00143","Vitvi19g00143","11 x 9","CabFra_freeze_r3","Vitvi19g00143","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g00145","Vitvi19g00145","39 x 35","Chard_warm_r2","Vitvi19g00145","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g00759","Vitvi19g00759","5 x 7","Sangio_freeze_r1","Vitvi19g00759","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g00760","Vitvi19g00760","4 x 10","Sangio_freeze_r3","Vitvi19g00760","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g00761","Vitvi19g00761","7 x 7","CabFra_freeze_r3","Vitvi19g00761","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi19g00762","Vitvi19g00762","32 x 28","CabFra_warm_r3","Vitvi19g00762","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g02322","Vitvi19g02322","40 x 30","CabFra_warm_r3","Vitvi19g02322","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g02323","Vitvi19g02323","40 x 38","CabFra_freeze_r1","Vitvi19g02323","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g02324","Vitvi19g02324","40 x 3","Chard_freeze_r2","Vitvi19g02324","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
