"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi05g01733","Vitvi05g01733","1 x 3","Sangio_freeze_r3","Vitvi05g01733","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g00059","Vitvi06g00059","7 x 37","Riesl_accfreeze_r1","Vitvi06g00059","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g00414","Vitvi06g00414","3 x 4","CabFra_freeze_r3","Vitvi06g00414","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi06g00592","Vitvi06g00592","25 x 30","Riesl_accfreeze_r1","Vitvi06g00592","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g01139","Vitvi06g01139","3 x 37","Sangio_accfreeze_r1","Vitvi06g01139","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g01321","Vitvi06g01321","10 x 17","Chard_freeze_r1","Vitvi06g01321","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g01516","Vitvi06g01516","2 x 2","CabFra_freeze_r3","Vitvi06g01516","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g00393","Vitvi07g00393","37 x 37","Chard_warm_r2","Vitvi07g00393",""
"Vitvi07g00455","Vitvi07g00455","6 x 5","CabFra_freeze_r3","Vitvi07g00455","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi07g00515","Vitvi07g00515","35 x 40","Riesl_acclim_r1","Vitvi07g00515","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g00598","Vitvi07g00598","1 x 5","Tocai_accfreeze_r2","Vitvi07g00598","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
